timestamp,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
1525807148622900,0,-1,-2,5,1,-6,-5,2
1525807148622900,-3,0,-2,15,3,5,-3,-2
1525807148624868,-3,-2,-5,-19,-6,-2,-4,-3
1525807148624868,-3,-3,-6,4,-3,-15,-2,-3
1525807148636971,-3,-4,-10,-13,-5,3,-7,-4
1525807148636971,2,4,12,10,0,-2,0,1
1525807148643971,0,-4,-5,15,10,2,-3,-3
1525807148643971,0,-1,-6,-19,-13,-24,15,2
1525807148659971,1,1,8,28,2,2,-15,-4
1525807148659971,0,-3,-7,-25,-14,-7,-5,-1
1525807148661949,-1,-1,-1,5,-1,0,4,2
1525807148661949,-1,-1,4,1,-3,9,-5,-1
1525807148683007,1,3,7,6,1,2,9,1
1525807148683007,-1,1,-1,-5,3,-3,-4,0
1525807148684973,0,0,2,4,-4,-18,-1,1
1525807148684973,1,0,4,6,-1,9,-1,1
1525807148696990,0,-2,-3,-11,-5,-1,1,-2
1525807148696990,0,-1,-6,-9,2,3,1,-1
1525807148704055,-3,-2,-5,5,0,-3,-2,-3
1525807148704055,-2,0,1,3,-5,-13,-12,-2
1525807148720098,1,2,0,-9,2,18,12,3
1525807148720098,-1,-4,-4,-9,1,4,-3,-2
1525807148722064,0,-1,-2,4,3,3,-3,3
1525807148722064,2,1,5,2,0,0,-2,0
1525807148743094,-1,-1,-5,-10,-2,-7,-3,-2
1525807148743094,-3,-2,-1,-3,-2,10,11,-1
1525807148744090,-1,1,0,-2,-1,-3,-13,-2
1525807148744090,2,1,4,1,4,40,-2,1
1525807148757076,-1,-4,-6,-12,-11,-25,3,2
1525807148757076,1,-2,-3,16,12,15,1,-1
1525807148764063,0,-1,-1,-6,-5,-20,-3,-3
1525807148764063,1,0,2,4,8,15,-10,2
1525807148780068,-2,-1,2,-8,7,21,16,2
1525807148780068,-3,-1,1,5,6,-3,1,1
1525807148782063,-2,-1,1,-5,-11,1,-11,-5
1525807148782063,2,3,1,6,0,-36,4,2
1525807148803093,-1,-3,-2,-4,0,9,-17,-2
1525807148803093,0,-1,0,6,0,19,6,1
1525807148804100,-1,0,-1,-8,-3,-13,-2,-1
1525807148804100,0,-1,1,-4,-3,7,5,-1
1525807148817093,-2,-1,-2,16,8,-10,-1,0
1525807148817093,1,1,1,-5,-4,-10,-2,0
1525807148824093,0,1,0,6,8,14,0,1
1525807148824093,-4,-4,-8,-4,-6,-14,-6,-3
1525807148840093,1,1,6,0,4,5,3,1
1525807148840093,-1,0,-6,-10,-3,-10,-7,-1
1525807148842075,1,0,0,3,-4,6,6,1
1525807148842075,-1,0,3,-2,-2,-17,11,-1
1525807148870128,-1,-2,-9,-5,-4,-17,-17,-3
1525807148870128,-1,0,8,21,3,11,-7,-2
1525807148872089,0,0,-6,-19,-2,22,24,2
1525807148872089,-2,0,5,3,-3,-6,1,-2
1525807148877095,-2,-1,-2,4,3,-3,0,-1
1525807148877095,1,0,5,4,1,-6,-2,2
1525807148884094,-3,-4,-3,19,4,4,-4,-3
1525807148884094,-4,-6,-4,-26,-8,2,-6,-4
1525807148900093,4,5,1,-13,6,8,6,4
1525807148900093,3,2,-2,11,7,10,1,1
1525807148902061,-2,-3,-14,-24,-9,-9,0,-1
1525807148902061,0,-3,-3,1,0,7,0,-1
1525807148923077,-3,-4,4,4,-7,-18,-6,-3
1525807148923077,-3,-3,-2,-5,-2,-7,0,0
1525807148924067,-3,0,6,3,-5,-10,-10,-3
1525807148924067,8,10,-4,0,9,11,3,6
1525807148937095,-1,-1,-3,-4,-3,8,10,0
1525807148937095,-2,0,0,-8,-11,-17,-9,-5
1525807148951076,2,3,9,17,9,8,1,2
1525807148951076,-4,-3,-7,-2,1,26,-3,-1
1525807148960182,0,-2,2,11,5,10,9,0
1525807148960182,0,-1,0,-10,-8,-12,-3,0
1525807148962123,-1,-2,-1,-7,-2,-3,-9,-3
1525807148962123,-3,-1,2,-3,-9,-23,-2,-1
1525807148983130,-2,-1,1,3,2,22,-2,-3
1525807148983130,-2,-3,-7,-6,-1,-2,3,-1
1525807148984116,-1,0,2,1,-5,-21,-6,-1
1525807148984116,1,0,0,3,6,13,-4,0
1525807148996183,-3,-1,0,-1,-2,-16,3,-2
1525807148996183,-2,-3,-2,-2,-4,-7,-2,-3
1525807149005242,0,0,0,-3,-3,7,0,0
1525807149005242,-1,-2,-2,0,-2,3,-5,-2
1525807149020243,0,-2,1,1,-8,-13,-3,0
1525807149020243,-1,-1,-5,-8,0,8,-4,-2
1525807149022272,1,1,1,4,2,7,2,4
1525807149022272,0,-3,1,5,4,-10,1,-1
1525807149042242,-1,0,1,1,3,2,-1,-2
1525807149042242,1,-1,1,1,-1,2,4,1
1525807149049258,-3,-1,-2,-2,-3,0,-1,-5
1525807149049258,-1,1,3,5,-3,-7,-6,-1
1525807149056272,-1,-1,-5,-17,-12,-7,15,2
1525807149056272,-1,0,4,20,5,-20,-4,-1
1525807149065267,0,-2,-5,-27,1,13,-3,-1
1525807149065267,-1,1,1,6,4,-3,6,-2
1525807149081274,1,-2,0,-5,-9,-1,-4,-1
1525807149081274,-1,1,3,-7,-5,-12,0,2
1525807149082274,0,-2,-4,8,10,4,3,1
1525807149082274,-2,-1,0,16,-3,1,3,0
1525807149103282,0,0,-3,-32,-8,-2,-5,-2
1525807149103282,0,0,-9,3,6,1,1,0
1525807149104248,2,2,10,16,2,1,-2,1
1525807149104248,-3,-4,1,7,4,-6,1,-3
1525807149116274,-1,-2,-5,1,-1,2,-6,-1
1525807149116274,10,12,11,2,7,16,0,5
1525807149125241,1,0,3,8,0,-3,8,1
1525807149125241,-2,-3,-3,-17,-9,-7,-12,-4
1525807149140290,-5,-5,-1,4,1,2,-3,-3
1525807149140290,-3,-4,-6,-9,3,3,-1,-5
1525807149142294,2,3,3,7,-6,-1,6,2
1525807149142294,1,1,-1,-8,2,-6,-1,1
1525807149162315,1,5,3,23,8,-12,-1,3
1525807149162315,-3,-4,-6,-8,1,19,3,-2
1525807149164284,0,-1,0,8,-1,-34,-14,-1
1525807149164284,-1,-3,-3,-10,-5,-2,7,0
1525807149176296,-1,1,-1,4,-1,4,-5,-1
1525807149176296,-2,-3,-1,4,-2,-3,5,-2
1525807149185289,-3,-2,-6,-14,-8,-7,-6,-4
1525807149185289,1,2,1,10,6,8,3,4
1525807149200311,1,0,1,3,5,9,8,2
1525807149200311,-3,-2,-2,-9,-6,-3,-11,-3
1525807149202311,-3,-2,-2,-9,-3,8,1,-1
1525807149202311,0,1,-3,2,5,-13,-7,-3
1525807149222311,1,0,1,5,-1,4,2,2
1525807149222311,-3,-5,-3,-2,0,-3,2,-2
1525807149230280,3,-1,-6,-9,-6,-12,0,2
1525807149230280,-1,0,0,-2,4,19,6,-1
1525807149236311,0,0,3,6,6,-5,-2,0
1525807149236311,-2,-2,-4,-8,-4,-9,-1,-1
1525807149245281,-3,0,-2,-2,1,2,-1,-2
1525807149245281,0,0,-1,2,-3,-2,2,0
1525807149260280,0,-1,1,1,0,0,-4,-1
1525807149260280,-2,-2,-2,-6,-4,-1,-6,0
1525807149262327,1,1,7,11,5,3,6,1
1525807149262327,-3,-4,-8,0,6,7,3,1
1525807149283283,-1,-1,-3,-13,-7,-6,-13,-5
1525807149283283,3,1,2,6,2,-5,2,1
1525807149284281,-4,-2,-1,-4,-2,0,12,-3
1525807149284281,-1,0,0,-3,-11,-14,-21,-4
1525807149296298,1,0,1,2,3,3,-5,-1
1525807149296298,1,2,5,9,5,19,7,4
1525807149305281,1,0,0,1,-6,4,-1,0
1525807149305281,1,0,-3,-18,0,5,9,2
1525807149320311,-2,-2,-6,1,-4,-2,0,-2
1525807149320311,-3,-2,0,0,-4,-1,-3,-2
1525807149322295,1,1,-1,6,5,0,1,-1
1525807149322295,-1,-2,4,2,-6,2,-2,-1
1525807149343281,1,1,-1,9,-2,-3,-2,-2
1525807149343281,-4,-6,1,8,0,-5,-3,-1
1525807149344285,1,0,-9,-11,5,0,-2,3
1525807149344285,4,9,8,0,-1,-2,0,3
1525807149356311,-1,-2,3,4,-6,2,2,-1
1525807149356311,-2,0,-1,-2,-7,-19,-6,-4
1525807149365287,-5,-6,-1,2,11,9,-6,-3
1525807149365287,-1,-2,-1,12,1,10,-1,1
1525807149380281,1,4,1,-11,-1,0,18,5
1525807149380281,-1,0,-8,-21,-12,-14,-16,-4
1525807149388312,-5,-6,-3,12,5,8,-4,-3
1525807149388312,1,0,-1,-6,-4,-13,-10,-1
1525807149403279,-1,-2,2,1,0,9,8,-1
1525807149403279,-1,-1,2,12,8,-2,1,-1
1525807149404282,2,0,-4,-17,-8,-3,2,2
1525807149404282,-2,-1,-2,4,-1,-2,4,-3
1525807149425383,-1,-2,-3,-6,-1,-7,-8,-1
1525807149425383,1,1,0,1,4,7,6,2
1525807149427381,-1,0,2,-1,-5,-6,-7,-1
1525807149427381,1,1,1,-1,-4,-5,5,1
1525807149440365,-2,-2,-1,-12,-7,-7,-8,0
1525807149440365,0,-1,-8,13,12,10,5,1
1525807149442415,1,-1,-3,-9,-3,1,-2,0
1525807149442415,-2,-2,0,0,2,-4,0,-3
1525807149462397,0,-2,-6,-7,-12,-27,-12,0
1525807149462397,0,1,6,4,7,22,15,2
1525807149470363,0,-1,3,9,-4,-5,-12,-1
1525807149470363,-3,-5,-11,-29,-5,-7,0,-3
1525807149485366,1,2,8,12,10,4,4,1
1525807149485366,-1,-2,-5,-7,-8,-11,-4,0
1525807149487367,0,0,-1,3,-4,-8,3,-2
1525807149487367,-1,1,5,3,2,8,-3,0
1525807149500417,0,-1,-3,7,6,6,9,-1
1525807149500417,-1,-3,0,-11,-2,-1,3,1
1525807149502384,1,1,0,-1,-1,1,-2,1
1525807149502384,-3,0,3,7,-3,-10,-5,-3
1525807149523350,-3,-5,-5,-8,0,13,0,-2
1525807149523350,0,0,0,-1,5,0,6,1
1525807149524359,-1,0,5,20,7,0,-5,-2
1525807149524359,-2,0,-1,-4,1,15,4,1
1525807149545418,-2,0,-4,1,1,-8,-6,-4
1525807149545418,2,1,1,-12,-9,-1,-3,2
1525807149547367,0,0,0,-18,-5,1,14,0
1525807149547367,-3,-2,-5,14,5,-16,-15,-2
1525807149559363,-1,-1,-2,-18,-2,15,2,0
1525807149559363,-3,0,2,12,-4,0,-9,-5
1525807149566382,2,2,-4,0,2,0,7,4
1525807149566382,0,-1,-2,-8,-2,0,1,0
1525807149582416,-2,-1,-2,-1,1,-7,-7,-2
1525807149582416,-3,-6,-5,8,2,-6,-4,-3
1525807149589382,1,2,4,-2,1,7,4,0
1525807149589382,1,-1,1,17,-10,0,2,-2
1525807149605382,2,0,-4,-4,1,-13,-9,-1
1525807149605382,1,-1,0,-19,-8,-5,-1,0
1525807149607350,-2,-1,0,7,2,-3,-9,-1
1525807149607350,-2,-2,1,-4,-6,-6,6,-2
1525807149619385,0,0,-5,-5,-1,28,11,4
1525807149619385,1,2,1,6,1,-12,-6,-1
1525807149626350,0,-2,-2,-4,-9,-26,-9,-2
1525807149626350,0,-1,2,7,3,17,16,2
1525807149643358,-2,-1,1,3,0,-6,5,-1
1525807149643358,-3,0,2,7,3,10,2,-1
1525807149644354,0,-1,-5,-7,7,22,-14,-1
1525807149644354,-1,-2,-3,-7,-8,-18,-4,-4
1525807149665382,-1,-2,-1,5,-1,-2,-2,-3
1525807149665382,0,2,-2,-5,-6,-5,6,0
1525807149667352,-1,-2,1,7,2,-4,-1,-2
1525807149667352,0,-3,-5,-2,5,23,-2,1
1525807149679415,2,2,2,1,-6,-26,1,2
1525807149679415,0,0,-1,6,5,12,-11,0
1525807149686384,-2,-2,-2,-10,-7,-12,4,-2
1525807149686384,-2,-3,-3,-5,4,8,2,0
1525807149703385,0,-1,-1,2,6,11,-3,-1
1525807149703385,-1,-1,-4,-8,-4,-7,-5,-3
1525807149704353,0,0,2,5,1,2,1,2
1525807149704353,-1,1,0,-1,3,-3,-2,-1
1525807149724418,1,0,4,7,1,11,2,0
1525807149724418,0,-1,-1,8,9,4,4,0
1525807149725369,-3,-3,-3,0,-3,3,2,-1
1525807149725369,3,2,0,-4,2,6,1,2
1525807149739364,-2,-3,-4,1,-7,-3,-4,-4
1525807149739364,0,-1,1,5,-3,-1,-5,-1
1525807149747416,1,-2,-8,-23,-4,-1,-1,-1
1525807149747416,-2,-1,1,11,0,-9,-3,1
1525807149762383,-2,-1,-2,-15,-6,-5,-2,-2
1525807149762383,0,-3,-7,-16,-1,0,-1,1
1525807149763384,-1,-1,0,0,-2,-4,-1,-3
1525807149763384,0,-2,-2,8,-2,-7,0,-1
1525807149784415,-4,-5,-1,9,3,2,-2,-1
1525807149784415,4,6,1,-24,-3,16,14,5
1525807149792385,0,2,1,4,1,6,4,0
1525807149792385,0,-1,-4,-1,1,-4,-4,-4
1525807149799384,2,0,0,2,-5,3,6,4
1525807149799384,-7,-6,3,13,0,-11,-5,-7
1525807149807365,1,1,2,-6,3,16,-6,1
1525807149807365,5,5,-4,-19,0,7,4,7
1525807149822475,-3,0,0,15,6,-16,-16,-4
1525807149822475,-2,-1,0,-1,-8,-1,4,-2
1525807149823460,0,0,4,4,-5,6,2,1
1525807149823460,-4,-3,3,-5,-9,-7,17,0
1525807149844473,1,-2,-8,-21,9,-12,-29,-4
1525807149844473,-1,-2,1,9,-2,10,10,-3
1525807149845453,-3,1,4,20,10,0,4,0
1525807149845453,0,1,0,-9,-4,6,-9,-2
1525807149859441,2,2,7,6,-7,-25,11,3
1525807149859441,-2,0,2,1,-2,-18,-12,-4
1525807149867568,-2,-3,-4,-5,0,1,-1,-3
1525807149867568,-1,-1,-1,7,2,1,0,-3
1525807149882570,1,2,-3,-6,-6,-11,1,1
1525807149882570,1,0,-1,5,1,-3,-3,1
1525807149883526,-1,-2,-3,-6,-7,-11,4,0
1525807149883526,-4,-3,2,9,9,3,-4,-1
1525807149904532,0,0,3,4,-1,13,-1,-2
1525807149904532,0,-2,-5,-13,-4,-11,2,-1
1525807149905512,1,1,-1,0,-2,8,4,0
1525807149905512,0,1,1,-1,-2,5,-7,-1
1525807149919501,-2,-1,-1,-1,-4,-23,-1,0
1525807149919501,-1,0,-2,0,-1,10,1,0
1525807149927515,1,1,1,-7,-3,5,-2,0
1525807149927515,-1,-2,-2,8,5,-15,-11,-2
1525807149942530,-1,0,2,0,0,21,16,2
1525807149942530,2,1,4,1,-1,0,-2,3
1525807149942530,-2,-5,-6,-4,-6,-11,-12,-2
1525807149942530,-1,-1,-3,-13,0,9,11,0
1525807149964517,-1,1,1,-3,0,13,-2,1
1525807149964517,-1,-2,-2,7,4,-12,-11,-1
1525807149965512,0,-2,-2,-5,-2,-4,-2,-4
1525807149965512,1,-1,0,9,5,13,0,0
1525807149978533,0,-2,1,10,3,9,7,0
1525807149978533,0,1,-6,-21,-5,-11,-5,1
1525807149987635,-3,-4,-3,10,1,-9,-3,-3
1525807149987635,-4,-4,-1,-5,-9,-7,-4,-3
1525807150002591,2,4,6,11,10,9,5,2
1525807150002591,-1,-4,-6,7,5,7,6,1
1525807150002591,-1,0,-2,-9,-3,5,3,-2
1525807150002591,1,0,2,0,1,-12,-8,-1
1525807150024606,1,0,-1,2,0,4,3,-2
1525807150024606,-2,-3,0,5,-4,-4,-6,-1
1525807150025604,2,3,1,0,0,4,2,1
1525807150025604,-3,-2,-12,-13,-7,-5,-1,-2
1525807150047576,-4,-5,-2,-2,4,20,-4,-1
1525807150047576,3,4,2,6,9,11,6,3
1525807150048573,-2,-1,0,-5,-4,4,1,0
1525807150048573,0,-2,1,5,-8,-21,-2,-2
1525807150062584,5,6,-1,-9,0,11,9,4
1525807150062584,-1,-3,-1,0,-2,0,-8,-3
1525807150062584,0,0,2,2,6,5,-5,3
1525807150062584,-1,-1,2,-2,-5,-7,-3,-1
1525807150084589,-4,-7,-5,3,-1,-10,-5,-4
1525807150084589,-1,0,0,-8,-7,5,11,-2
1525807150085573,3,1,1,2,0,-13,-2,1
1525807150085573,1,2,2,9,11,22,10,6
1525807150098666,-4,-4,-8,-10,-5,-15,-16,-5
1525807150098666,-1,0,1,4,-7,-12,7,-1
1525807150107656,-2,-3,-1,3,3,-3,-3,-1
1525807150107656,1,1,2,-9,-5,-4,3,3
1525807150122634,-2,-4,-1,3,5,14,-3,-3
1525807150122634,0,-5,-5,-2,-1,-2,-5,-2
1525807150122634,0,0,-2,-3,-2,-2,0,-1
1525807150122634,-2,-1,1,0,0,2,0,-1
1525807150144701,-1,0,-4,-5,-3,-4,14,1
1525807150144701,-1,0,2,0,-5,-13,-18,-3
1525807150145647,0,1,1,-3,-3,-5,5,1
1525807150145647,1,0,-3,10,10,11,-1,1
1525807150158650,0,0,3,-1,0,-2,-5,1
1525807150158650,-1,-1,2,-9,-5,0,14,3
1525807150174667,-1,0,-4,2,1,0,3,0
1525807150174667,-1,-1,-1,-2,-2,-10,-7,-1
1525807150181667,0,0,0,-1,-8,-5,-8,-3
1525807150181667,-4,-2,-1,1,6,-3,-4,-5
1525807150182633,2,1,0,10,1,11,-1,2
1525807150182633,-4,1,1,0,-5,-10,-6,-6
1525807150204700,3,0,3,-6,-1,8,18,4
1525807150204700,0,3,2,0,2,5,-12,1
1525807150205647,-2,0,-3,-2,4,-2,3,-3
1525807150205647,-4,-6,-1,5,0,10,2,-9
1525807150218648,7,10,4,-3,1,-5,14,6
1525807150218648,-2,-2,1,-11,-4,0,-2,0
1525807150227651,-4,-6,-3,15,4,-2,-4,-3
1525807150227651,17,23,16,2,11,0,10,15
1525807150241666,-6,-9,-2,1,-7,-3,-12,-6
1525807150241666,3,4,0,0,0,2,11,5
1525807150242633,-4,-7,-4,0,-1,-8,-2,-2
1525807150242633,-2,-4,-3,-16,-11,2,-4,-2
1525807150264667,0,0,-2,14,7,-1,-5,-1
1525807150264667,3,4,8,6,2,-10,-1,0
1525807150265666,-2,-1,1,3,-6,2,-2,-1
1525807150265666,-2,-6,-7,-7,-5,-8,-5,-3
1525807150278702,-3,-6,-4,0,1,8,0,-2
1525807150278702,2,7,1,2,2,5,2,3
1525807150286703,3,4,8,3,-1,7,0,1
1525807150286703,-4,-4,-3,-6,-3,-12,-3,-2
1525807150302693,-2,-2,-3,-3,-4,-5,-3,-1
1525807150302693,-2,-4,-5,3,5,0,-8,-5
1525807150302693,-1,-1,-3,-5,-4,-9,14,2
1525807150302693,2,0,-2,-1,-5,11,-1,2
1525807150324703,-1,-2,0,1,1,-3,-7,0
1525807150324703,-4,-4,-2,1,2,4,1,-4
1525807150325709,2,3,2,-2,-3,0,-4,0
1525807150325709,-4,-6,-9,-24,-8,-18,0,-1
1525807150347754,2,3,3,8,19,29,6,3
1525807150347754,12,0,1,10,6,28,15,9
1525807150348721,-10,-1,-2,-13,-6,-5,-6,-4
1525807150348721,-1,-4,-1,4,-8,-5,5,-3
1525807150361786,-4,-3,-3,-5,-12,-7,-14,-5
1525807150361786,3,0,2,-1,0,-27,-12,1
1525807150362740,2,-2,-2,6,4,12,-2,-2
1525807150362740,0,0,3,10,-1,3,4,0
1525807150384840,1,1,-3,-15,-6,-5,1,1
1525807150384840,-5,-4,-2,19,4,-4,-4,-4
1525807150385823,0,-2,-7,-30,-16,-8,-4,-1
1525807150385823,-3,-3,-2,16,6,1,-2,-3
1525807150407838,0,-2,-2,-2,-1,-10,1,-1
1525807150407838,-4,0,0,-7,-3,8,5,0
1525807150408789,0,1,8,17,0,-9,-2,-4
1525807150408789,1,-2,-8,-11,7,3,-6,-2
1525807150421785,0,0,-2,2,-1,4,2,0
1525807150421785,-5,-1,1,-4,-10,-13,1,-4
1525807150422771,3,3,6,3,-4,-1,-3,-1
1525807150422771,-1,-1,-7,-3,14,12,-2,0
1525807150444838,-1,-1,-1,3,-3,-12,-6,1
1525807150444838,-4,-6,-8,-15,-8,5,2,-2
1525807150445824,-2,-2,1,-4,2,-8,9,2
1525807150445824,3,6,9,14,-1,21,-2,1
1525807150467788,1,2,0,6,13,4,-6,0
1525807150467788,-2,-2,-5,-11,-6,-14,-7,-2
1525807150468771,0,-1,0,18,5,4,8,1
1525807150468771,-5,-5,-9,-7,-10,-6,-4,-2
1525807150481786,-5,-5,-6,-2,-8,-3,0,-3
1525807150481786,2,3,5,5,7,8,5,3
1525807150489786,-2,-2,-1,-10,-4,-4,-6,-2
1525807150489786,-4,-4,2,4,-3,-19,-4,-3
1525807150504782,0,2,3,0,-2,4,-2,-1
1525807150504782,-3,-4,-2,-6,-11,-16,-6,-3
1525807150505804,-1,-1,-4,-5,0,9,4,-1
1525807150505804,1,0,1,3,3,-3,1,-1
1525807150527838,-1,0,1,5,-3,-4,-4,0
1525807150527838,-1,1,1,3,9,35,0,1
1525807150528789,0,0,1,14,4,-12,-5,-1
1525807150528789,-1,-4,-5,-12,-1,-5,-3,-2
1525807150541803,1,1,2,-14,-6,-6,0,0
1525807150541803,-3,-2,-2,5,-2,-6,-2,-3
1525807150542772,1,-1,-4,-2,1,2,-6,4
1525807150542772,-3,-2,2,8,2,1,-5,-5
1525807150564779,1,-3,-4,-13,-12,-34,19,-1
1525807150564779,0,1,2,11,17,59,10,1
1525807150565787,2,-1,0,-2,-1,-4,-1,1
1525807150565787,1,1,2,-10,-7,-4,3,3
1525807150587803,-2,-2,-2,9,0,-17,-11,-2
1525807150587803,-1,-1,-6,-7,-9,-13,-3,-2
1525807150588803,-1,0,0,-9,3,12,5,-1
1525807150588803,1,2,3,15,5,18,-1,2
1525807150601803,-1,0,4,2,-2,-19,-3,-2
1525807150601803,0,-1,-1,-7,-5,-18,0,1
1525807150602783,0,-1,-2,3,1,21,-3,-1
1525807150602783,-1,1,-3,-10,-9,-4,-1,-1
1525807150624838,0,0,-1,-2,3,17,-1,3
1525807150624838,-3,1,3,9,3,-11,-2,-3
1525807150625819,-2,-4,1,7,-13,-23,-7,-2
1525807150625819,6,9,0,-20,14,10,6,5
1525807150647805,-1,-3,-5,3,-1,6,4,-2
1525807150647805,1,-3,-3,-19,-12,-11,-17,-3
1525807150648803,-7,-4,-4,6,3,-4,-6,-3
1525807150648803,1,2,-1,-3,-4,-6,-8,2
1525807150661804,-6,-9,-7,-16,-8,3,-2,-3
1525807150661804,-2,-4,-5,-1,2,-9,-2,-2
1525807150662771,0,1,0,-4,-4,-2,1,0
1525807150662771,-3,-4,-2,2,-4,3,-2,0
1525807150684782,3,7,8,10,-2,0,-2,-1
1525807150684782,-7,-8,-5,-22,-2,-1,4,-3
1525807150685772,-2,-3,-7,8,7,-4,-3,-2
1525807150685772,-1,-4,-6,2,-1,-2,4,2
1525807150707803,-1,0,-1,13,12,18,2,1
1525807150707803,2,4,4,6,2,-1,3,0
1525807150708804,-1,-1,3,-3,4,-3,1,-2
1525807150708804,1,1,4,0,-1,12,4,1
1525807150721803,1,1,-2,-8,-2,-14,-12,1
1525807150721803,0,1,0,5,6,11,8,-1
1525807150722788,-1,0,-2,-9,3,-5,-1,1
1525807150722788,-1,1,5,14,5,7,9,-1
1525807150744803,0,-1,-3,-7,-7,2,-4,0
1525807150744803,-3,-1,-5,2,-4,-20,-2,0
1525807150745780,3,1,1,-3,2,19,-1,0
1525807150745780,-3,-5,-2,0,-10,-20,-4,-4
1525807150767803,-2,-1,0,4,6,8,4,-1
1525807150767803,0,1,0,-3,-4,-18,-3,-1
1525807150768806,-2,-1,-5,-9,-12,-15,12,2
1525807150768806,3,0,0,3,3,-16,-6,1
1525807150781772,-1,-2,-2,-6,-6,-11,-3,-2
1525807150781772,1,1,-1,2,-7,-3,-8,0
1525807150782772,2,2,1,-3,3,7,1,0
1525807150782772,0,-1,0,8,6,12,9,-1
1525807150804837,0,-1,0,0,2,-12,-1,0
1525807150804837,1,2,1,1,6,12,3,3
1525807150805809,0,1,2,-5,-3,3,-1,2
1525807150805809,-2,-1,2,2,-2,-5,-1,-3
1525807150827803,0,-2,1,0,1,7,-8,-1
1525807150827803,3,1,-5,-15,-9,-5,2,2
1525807150828803,-1,0,2,13,5,16,4,1
1525807150828803,-1,-3,-6,-9,-12,-23,-4,-1
1525807150841803,0,1,4,-6,2,11,4,0
1525807150841803,1,1,3,2,2,11,-5,2
1525807150842782,0,0,0,0,-5,-13,-3,-1
1525807150842782,-4,-5,-3,-3,2,7,5,-3
1525807150864880,1,5,7,15,-2,2,1,2
1525807150864880,-1,-2,1,-2,-4,-3,0,-3
1525807150865882,-1,-2,-10,0,14,7,-8,-2
1525807150865882,-4,-3,1,-5,-9,12,2,-3
1525807150894878,2,3,-1,-3,13,35,15,6
1525807150894878,-1,-1,1,25,6,-23,-22,-6
1525807150895847,-3,-7,-8,-30,-4,-6,4,-1
1525807150895847,1,2,5,3,-6,16,-6,0
1525807150901878,-4,-6,-8,-7,-2,-13,4,-4
1525807150901878,0,1,2,4,-1,-13,4,2
1525807150902857,-1,-1,4,4,-1,13,-3,-2
1525807150902857,-2,0,-4,3,0,-16,-4,-1
1525807150924913,0,1,1,-4,-4,-1,-2,-1
1525807150924913,1,-1,2,3,4,2,5,2
1525807150925896,-3,-4,-3,-5,-5,-1,-5,-5
1525807150925896,1,1,4,3,1,-11,4,2
1525807150947878,1,2,-1,3,4,2,-6,-1
1525807150947878,-1,-2,-4,-8,-11,-12,3,-1
1525807150948878,3,4,8,11,13,12,6,6
1525807150948878,-2,-2,-5,-3,0,1,-9,-2
1525807150961878,-2,-2,3,1,-3,-33,-4,-3
1525807150961878,0,-1,1,-5,0,50,13,2
1525807150969861,0,2,1,2,-5,-20,-12,-3
1525807150969861,-2,2,1,2,5,-5,0,-2
1525807150984964,-3,-2,-3,-9,-9,-11,-5,-1
1525807150984964,1,0,-4,5,7,-5,2,1
1525807150985930,0,1,0,-2,-6,1,3,-1
1525807150985930,-2,-1,1,5,3,-4,-4,-3
1525807151007900,1,-2,-6,-17,-12,10,3,2
1525807151007900,-1,0,1,17,14,0,-6,1
1525807151008931,-1,-2,-4,-14,-3,2,11,3
1525807151008931,1,-1,2,1,-3,-6,-7,-3
1525807151021914,-1,1,5,12,-2,12,11,1
1525807151021914,0,-2,-11,-35,-7,-12,-14,-2
1525807151029912,-2,-3,-14,3,6,2,1,-2
1525807151029912,-4,-2,-2,-4,-10,-11,-9,-3
1525807151045908,-4,-8,-4,9,6,5,1,-4
1525807151045908,10,14,8,5,9,10,10,9
1525807151046966,0,0,9,4,-7,-8,0,1
1525807151046966,-1,-3,-6,-15,-2,-6,1,-1
1525807151067930,-1,-2,-2,2,2,14,-4,-3
1525807151067930,-5,-6,1,8,-8,-11,3,-2
1525807151068929,-1,1,4,-17,-8,-3,-3,-1
1525807151068929,0,-3,-3,0,6,4,-1,4
1525807151081927,4,4,-4,-5,-4,-16,-5,2
1525807151081927,-4,-6,0,17,12,31,4,-2
1525807151089929,-2,-1,-1,-10,-12,-1,3,-2
1525807151089929,-1,-2,-3,13,9,8,6,2
1525807151104930,-4,-5,-6,-12,-3,-5,-4,-3
1525807151104930,-1,1,-1,2,-8,-13,-10,-3
1525807151105909,1,0,-1,7,5,2,0,1
1525807151105909,-1,-1,-1,-8,-10,-2,0,0
1525807151127986,1,3,1,0,1,0,-1,1
1525807151127986,1,1,2,5,1,-6,6,0
1525807151129014,0,-2,-2,-2,-1,7,4,-1
1525807151129014,2,0,-2,-2,-2,-4,2,0
1525807151150039,2,2,5,6,8,10,-2,0
1525807151150039,-3,-1,0,-6,-5,-2,-3,-2
1525807151150976,-1,-3,-4,4,2,-11,2,-1
1525807151150976,2,1,2,5,10,45,15,3
1525807151165005,2,3,3,10,9,-35,-2,2
1525807151165005,-2,-6,-2,-5,4,31,8,-3
1525807151165005,1,0,0,5,-6,-3,-6,1
1525807151165005,0,0,-1,1,-2,-7,3,-1
1525807151187988,-3,-2,-1,-8,-10,-10,-16,-5
1525807151187988,-1,0,-2,-9,-7,-8,0,0
